"","Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Type"
"23",1,5,1,"T1_T4","c_Viruses","VP",-0.232767059259804,-0.931068237039216,0.167687084534771,0.161554372213507,"LM_AP"
"24",1,5,1,"T1_T5","c_Viruses","VP",-0.170093965718372,-0.850469828591858,0.160843253820944,0.0792115688647236,"LM_AP"
"25",1,5,1,"T1_T6","c_Viruses","VP",-0.201209456180596,-1.20725673708357,0.111854781398501,0.168219526420457,"LM_AP"
"26",1,6,1,"T1_T2","c_Viruses","VP",-0.140512363858297,-0.281024727716594,0.139756526393661,0.201731562082286,"LM_AP"
"27",1,6,1,"T1_T3","c_Viruses","VP",0.228372041123274,0.685116123369821,0.156908762227224,0.232314686630252,"LM_AP"
"28",1,6,1,"T1_T4","c_Viruses","VP",0.214792341720834,0.859169366883337,0.0863263768168715,0.382367351802262,"LM_AP"
"29",1,6,1,"T1_T5","c_Viruses","VP",0.125287897659243,0.626439488296216,0.0639087031565689,0.228177296793717,"LM_AP"
"30",1,6,1,"T1_T6","c_Viruses","VP",0.262591086248241,1.57554651748944,0.0765769908562554,0.423606411732662,"LM_AP"
"31",1,7,1,"T1_T2","c_Viruses","VP",0.757918957732892,1.51583791546578,0.451556214959383,0.413251193094478,"LM_AP"
"32",1,7,1,"T1_T3","c_Viruses","VP",0.177820449603405,0.533461348810215,0.257877312413107,0.0636059498887464,"LM_AP"
"33",1,7,1,"T1_T4","c_Viruses","VP",-0.0987956264234627,-0.395182505693851,0.15483526740814,0.0391205166731664,"LM_AP"
"34",1,7,1,"T1_T5","c_Viruses","VP",0.0269572580276994,0.134786290138497,0.106255663112012,0.00492673231400689,"LM_AP"
"35",1,7,1,"T1_T6","c_Viruses","VP",0.0274500004749341,0.164700002849604,0.101828704056467,0.00452122687528389,"LM_AP"
"36",1,8,1,"T1_T2","c_Viruses","VP",-0.68491733874366,-1.36983467748732,0.518870291353053,0.303432418004287,"LM_AP"
"37",1,8,1,"T1_T3","c_Viruses","VP",-0.3385528068957,-1.0156584206871,0.306801162246445,0.148179720666436,"LM_AP"
"38",1,8,1,"T1_T4","c_Viruses","VP",-0.089961908584852,-0.359847634339408,0.248159498754637,0.0129713528235821,"LM_AP"
"39",1,8,1,"T1_T5","c_Viruses","VP",-0.152218708832364,-0.761093544161821,0.158624550918342,0.0661498831831919,"LM_AP"
"40",1,8,1,"T1_T6","c_Viruses","VP",-0.126880198231672,-0.76128118939003,0.108885427193995,0.0782262533718189,"LM_AP"
"41",1,9,1,"T1_T2","c_Viruses","VP",0.984380949421346,1.96876189884269,0.521503469765442,0.471107152841063,"LM_AP"
"42",1,9,1,"T1_T3","c_Viruses","VP",0.161524304926215,0.484572914778644,0.318911746094085,0.0353513381006022,"LM_AP"
"43",1,9,1,"T1_T4","c_Viruses","VP",0.42157665124688,1.68630660498752,0.201374409868588,0.304721617342931,"LM_AP"
"44",1,9,1,"T1_T5","c_Viruses","VP",0.16615601813443,0.83078009067215,0.162268657137868,0.0746334172703775,"LM_AP"
"45",1,9,1,"T1_T6","c_Viruses","VP",0.0670919182408013,0.402551509444808,0.116908664986022,0.0201687198185867,"LM_AP"
"46",1,10,1,"T1_T2","c_Viruses","VP",-0.714209715525148,-1.4284194310503,0.353273257981619,0.505393590016979,"LM_AP"
"47",1,10,1,"T1_T3","c_Viruses","VP",0.405631415619093,1.21689424685728,0.391635026905246,0.132885745639087,"LM_AP"
"48",1,10,1,"T1_T4","c_Viruses","VP",0.121418323265251,0.485673293061004,0.220566197645486,0.0294120597977819,"LM_AP"
"49",1,10,1,"T1_T5","c_Viruses","VP",0.00261012875396685,0.0130506437698342,0.141577781396047,2.61444163083567e-05,"LM_AP"
"50",1,10,1,"T1_T6","c_Viruses","VP",-0.0189407283963001,-0.113644370377801,0.098363798867987,0.00231205153582839,"LM_AP"
"51",1,11,1,"T1_T2","c_Viruses","VP",0.365543916017743,0.731087832035485,0.294332278117337,0.278293915768767,"LM_AP"
"52",1,11,1,"T1_T3","c_Viruses","VP",-0.0464216757770983,-0.139265027331295,0.148589369490935,0.0137516371192393,"LM_AP"
"53",1,11,1,"T1_T4","c_Viruses","VP",0.116285626687541,0.465142506750163,0.106202322746161,0.107055395955518,"LM_AP"
"54",1,11,1,"T1_T5","c_Viruses","VP",0.221983431319159,1.10991715659579,0.0945364807499976,0.297816871148031,"LM_AP"
"55",1,11,1,"T1_T6","c_Viruses","VP",0.0754627737158891,0.452776642295334,0.0777156875514326,0.0556495128770456,"LM_AP"
"56",1,12,1,"T1_T2","c_Viruses","VP",-0.68060694686753,-1.36121389373506,0.677030752456943,0.201691177305512,"LM_AP"
"57",1,12,1,"T1_T3","c_Viruses","VP",0.246734119888682,0.740202359666046,0.42968245708849,0.0449857521543243,"LM_AP"
"58",1,12,1,"T1_T4","c_Viruses","VP",0.00913652084252181,0.0365460833700873,0.237441340814525,0.000148041926473551,"LM_AP"
"59",1,12,1,"T1_T5","c_Viruses","VP",-0.0555725830454061,-0.27786291522703,0.153008379685514,0.0100452952599804,"LM_AP"
"60",1,12,1,"T1_T6","c_Viruses","VP",-0.10738994242613,-0.64433965455678,0.112147941530488,0.0542029092458462,"LM_AP"
"61",1,13,1,"T1_T2","c_Viruses","VP",1.22701456041981,2.45402912083962,0.46027289716871,0.639857365444602,"LM_AP"
"62",1,13,1,"T1_T3","c_Viruses","VP",0.953723269979757,2.86116980993927,0.220902443977845,0.726988078151312,"LM_AP"
"63",1,13,1,"T1_T4","c_Viruses","VP",0.312338706869107,1.24935482747643,0.205279732436834,0.187985114239947,"LM_AP"
"64",1,13,1,"T1_T5","c_Viruses","VP",0.206574204744982,1.03287102372491,0.134926325303841,0.152763648700271,"LM_AP"
"65",1,13,1,"T1_T6","c_Viruses","VP",0.136612106270176,0.819672637621058,0.136863173947468,0.0586205502483693,"LM_AP"
"66",1,14,1,"T1_T2","c_Viruses","VP",0.222215532615017,0.444431065230034,0.523138319059547,0.0431612984401765,"LM_AP"
"67",1,14,1,"T1_T3","c_Viruses","VP",-0.164249359209353,-0.49274807762806,0.230795939353049,0.0674707392627,"LM_AP"
"68",1,14,1,"T1_T4","c_Viruses","VP",-0.400564759855605,-1.60225903942242,0.136733947042885,0.461847237907571,"LM_AP"
"69",1,14,1,"T1_T5","c_Viruses","VP",-0.359278827771995,-1.79639413885997,0.0863760815321312,0.570974102054038,"LM_AP"
"70",1,14,1,"T1_T6","c_Viruses","VP",-0.217404397091913,-1.30442638255148,0.0740206673744855,0.35029130154669,"LM_AP"
"71",1,15,1,"T1_T2","c_Viruses","VP",0.268645752756116,0.537291505512232,0.456114119575208,0.0798054566219756,"LM_AP"
"72",1,15,1,"T1_T3","c_Viruses","VP",0.658170383149235,1.97451114944771,0.201033943012977,0.604934831160493,"LM_AP"
"73",1,15,1,"T1_T4","c_Viruses","VP",0.199066091655249,0.796264366620997,0.176074671541947,0.113334149075721,"LM_AP"
"74",1,15,1,"T1_T5","c_Viruses","VP",0.250258119473371,1.25129059736686,0.130850773601842,0.219586322065875,"LM_AP"
"75",1,15,1,"T1_T6","c_Viruses","VP",0.106964092500031,0.641784555000185,0.104250155021237,0.0617345577250866,"LM_AP"
"76",1,16,1,"T1_T2","c_Viruses","VP",-0.54147939368406,-1.08295878736812,1.11690416754246,0.0554977106879229,"LM_AP"
"77",1,16,1,"T1_T3","c_Viruses","VP",-0.850096099480227,-2.55028829844068,0.430613299343396,0.357637636907531,"LM_AP"
"78",1,16,1,"T1_T4","c_Viruses","VP",-0.478070550320924,-1.9122822012837,0.260806701374853,0.251500132488369,"LM_AP"
"79",1,16,1,"T1_T5","c_Viruses","VP",-0.34868034080352,-1.7434017040176,0.169081458745358,0.246493983598008,"LM_AP"
"80",1,16,1,"T1_T6","c_Viruses","VP",-0.298172256560315,-1.78903353936189,0.117466054179935,0.28709299807841,"LM_AP"
"81",1,17,1,"T1_T2","c_Viruses","VP",-0.666114609694574,-1.33222921938915,0.623719203906456,0.221875275600269,"LM_AP"
"82",1,17,1,"T1_T3","c_Viruses","VP",-0.0549544858877198,-0.164863457663159,0.279961128733607,0.00547430255274866,"LM_AP"
"83",1,17,1,"T1_T4","c_Viruses","VP",-0.335576761165207,-1.34230704466083,0.170632528281459,0.278903281379443,"LM_AP"
"84",1,17,1,"T1_T5","c_Viruses","VP",-0.315498439365055,-1.57749219682528,0.107784623556208,0.397255939547437,"LM_AP"
"85",1,17,1,"T1_T6","c_Viruses","VP",-0.205084300327711,-1.23050580196627,0.0804840671302079,0.28866739572634,"LM_AP"
"86",1,18,1,"T1_T2","c_Viruses","VP",0.16255996295433,0.325119925908661,0.918873099042996,0.00776374404793904,"LM_AP"
"87",1,18,1,"T1_T3","c_Viruses","VP",0.240949124949583,0.722847374848751,0.356965014607613,0.0611105005434179,"LM_AP"
"88",1,18,1,"T1_T4","c_Viruses","VP",-0.0727159924370136,-0.290863969748054,0.237351856909852,0.00929859607267522,"LM_AP"
"89",1,18,1,"T1_T5","c_Viruses","VP",-0.0597790357508886,-0.298895178754443,0.157958416095139,0.0108970865243218,"LM_AP"
"90",1,18,1,"T1_T6","c_Viruses","VP",-0.0557316297851579,-0.334389778710947,0.1197090510426,0.0133655186886252,"LM_AP"
"91",1,19,1,"T1_T2","c_Viruses","VP",-0.833898399247107,-1.66779679849421,0.428493951663036,0.486347278683575,"LM_AP"
"92",1,19,1,"T1_T3","c_Viruses","VP",0.0366931226660098,0.110079367998029,0.253868043036356,0.00297550758807598,"LM_AP"
"93",1,19,1,"T1_T4","c_Viruses","VP",-0.162871612512667,-0.65148645005067,0.146567087636279,0.109913286536176,"LM_AP"
"94",1,19,1,"T1_T5","c_Viruses","VP",0.0511720385145832,0.255860192572916,0.145253812854885,0.0094567184242199,"LM_AP"
"95",1,19,1,"T1_T6","c_Viruses","VP",0.181739426686163,1.09043656011698,0.106467722685736,0.154057618136377,"LM_AP"
"96",1,20,1,"T1_T2","c_Viruses","VP",0.87890205397205,1.7578041079441,0.790528157254064,0.236069603892867,"LM_AP"
"97",1,20,1,"T1_T3","c_Viruses","VP",0.15140373622368,0.45421120867104,0.366924376422952,0.0237456999129498,"LM_AP"
"98",1,20,1,"T1_T4","c_Viruses","VP",-0.105839716203501,-0.423358864814003,0.205355535880881,0.0258760931295114,"LM_AP"
"99",1,20,1,"T1_T5","c_Viruses","VP",-0.088000543294614,-0.44000271647307,0.134997642179189,0.031652373389141,"LM_AP"
"100",1,20,1,"T1_T6","c_Viruses","VP",-0.0646435699491314,-0.387861419694788,0.0951136294704537,0.0280598092531969,"LM_AP"
"101",1,21,1,"T1_T2","c_Viruses","VP",-0.349836682870237,-0.699673365740474,0.219635593416154,0.388101130989317,"LM_AP"
"102",1,21,1,"T1_T3","c_Viruses","VP",0.303271232650588,0.909813697951765,0.295912116328174,0.130473344957108,"LM_AP"
"103",1,21,1,"T1_T4","c_Viruses","VP",0.241109738467773,0.964438953871092,0.204583667777243,0.12195617040388,"LM_AP"
"104",1,21,1,"T1_T5","c_Viruses","VP",-0.114563852120046,-0.572819260600228,0.161222275053191,0.0373897246051176,"LM_AP"
"105",1,21,1,"T1_T6","c_Viruses","VP",-0.13151304843332,-0.789078290599919,0.110064613051839,0.0819222283578045,"LM_AP"
"106",1,22,1,"T1_T2","c_Viruses","VP",0.041887797899153,0.0837755957983059,0.242782393091544,0.00738687424435717,"LM_AP"
"107",1,22,1,"T1_T3","c_Viruses","VP",0.179384114824708,0.538152344474125,0.100440919871576,0.313030183929885,"LM_AP"
"108",1,22,1,"T1_T4","c_Viruses","VP",0.0659165615939083,0.263666246375633,0.123617252865189,0.0276474246425529,"LM_AP"
"109",1,22,1,"T1_T5","c_Viruses","VP",-0.0835696235333294,-0.417848117666647,0.0890577714183088,0.0634375817997678,"LM_AP"
"110",1,22,1,"T1_T6","c_Viruses","VP",-0.0536909479712688,-0.322145687827613,0.0843641203977375,0.0246893447811774,"LM_AP"
"111",1,23,1,"T1_T2","c_Viruses","VP",0.160903056271506,0.321806112543012,0.188203498826354,0.154499499983943,"LM_AP"
"112",1,23,1,"T1_T3","c_Viruses","VP",0.168405764425618,0.505217293276855,0.339876398798546,0.0338846370658534,"LM_AP"
"113",1,23,1,"T1_T4","c_Viruses","VP",-0.126952223478781,-0.507808893915126,0.233580103680424,0.0286923255438062,"LM_AP"
"114",1,23,1,"T1_T5","c_Viruses","VP",0.00327272505045469,0.0163636252522735,0.164530658972741,3.04346840109344e-05,"LM_AP"
"115",1,23,1,"T1_T6","c_Viruses","VP",-0.0427989868193829,-0.256793920916298,0.12332943284652,0.00747062426693183,"LM_AP"
"116",1,24,1,"T1_T2","c_Viruses","VP",1.19400475921453,2.38800951842907,0.636539682365603,0.467981045673026,"LM_AP"
"117",1,24,1,"T1_T3","c_Viruses","VP",0.0109922321971116,0.0329766965913348,0.353356182983168,0.000138225548774235,"LM_AP"
"118",1,24,1,"T1_T4","c_Viruses","VP",-0.122227508284089,-0.488910033136355,0.19619192183031,0.0373627088378025,"LM_AP"
"119",1,24,1,"T1_T5","c_Viruses","VP",-0.224374119675018,-1.12187059837509,0.13536987643979,0.174460119235353,"LM_AP"
"120",1,24,1,"T1_T6","c_Viruses","VP",-0.0168775371859423,-0.101265223115654,0.113594538295426,0.00137779461124661,"LM_AP"
"121",1,25,1,"T1_T2","c_Viruses","VP",-0.753528044024221,-1.50705608804844,0.644465846827513,0.254718013520181,"LM_AP"
"122",1,25,1,"T1_T3","c_Viruses","VP",-0.52964761392406,-1.58894284177218,0.250512163591776,0.389717156763107,"LM_AP"
"123",1,25,1,"T1_T4","c_Viruses","VP",-0.336128490011447,-1.34451396004579,0.155864454470419,0.317437837079045,"LM_AP"
"124",1,25,1,"T1_T5","c_Viruses","VP",-0.194272579869155,-0.971362899345775,0.10569528266655,0.206271952902085,"LM_AP"
"125",1,25,1,"T1_T6","c_Viruses","VP",0.00791975759356617,0.047518545561397,0.0966450877182106,0.000419529001866158,"LM_AP"
"126",1,26,1,"T1_T2","c_Viruses","VP",-0.579897887653137,-1.15979577530627,0.804958161752745,0.114845861535731,"LM_AP"
"127",1,26,1,"T1_T3","c_Viruses","VP",-0.0507557916166162,-0.152267374849849,0.329207363464587,0.00338424533061191,"LM_AP"
"128",1,26,1,"T1_T4","c_Viruses","VP",-0.182557505500992,-0.730230022003969,0.189309865885875,0.0850815289196361,"LM_AP"
"129",1,26,1,"T1_T5","c_Viruses","VP",-0.233923735807163,-1.16961867903581,0.129530697117387,0.200560508609642,"LM_AP"
"130",1,26,1,"T1_T6","c_Viruses","VP",-0.301123338403803,-1.80674003042282,0.0954115099986671,0.383682402272423,"LM_AP"
"131",1,27,1,"T1_T2","c_Viruses","VP",-0.345500716886337,-0.691001433772675,0.487576324111704,0.111530858474166,"LM_AP"
"132",1,27,1,"T1_T3","c_Viruses","VP",0.264311404460316,0.792934213380949,0.301547645145221,0.0988997086602698,"LM_AP"
"133",1,27,1,"T1_T4","c_Viruses","VP",0.242829309702736,0.971317238810943,0.170422306512332,0.168762018783002,"LM_AP"
"134",1,27,1,"T1_T5","c_Viruses","VP",0.138414644794532,0.692073223972661,0.110070233741207,0.108449355107307,"LM_AP"
"135",1,27,1,"T1_T6","c_Viruses","VP",0.142112952890672,0.852677717344032,0.0894430324199317,0.136278689808462,"LM_AP"
"136",1,28,1,"T1_T2","c_Viruses","VP",-1.65259828401519,-3.30519656803038,0.436540621271747,0.781793856384612,"LM_AP"
"137",1,28,1,"T1_T3","c_Viruses","VP",-0.1831986924289,-0.5495960772867,0.403318435914141,0.0286308894059686,"LM_AP"
"138",1,28,1,"T1_T4","c_Viruses","VP",-0.226702156373712,-0.906808625494848,0.233765259746645,0.0859636466715804,"LM_AP"
"139",1,28,1,"T1_T5","c_Viruses","VP",0.00311537075434769,0.0155768537717384,0.165558588433229,2.72371000457907e-05,"LM_AP"
"140",1,28,1,"T1_T6","c_Viruses","VP",0.00104389436224193,0.00626336617345155,0.117396652945475,4.94173605285578e-06,"LM_AP"
"141",1,29,1,"T1_T2","c_Viruses","VP",0.186856345043867,0.373712690087734,0.757560073011034,0.0149818616192186,"LM_AP"
"142",1,29,1,"T1_T3","c_Viruses","VP",0.0732415615995283,0.219724684798585,0.310258601421963,0.00789815670958573,"LM_AP"
"143",1,29,1,"T1_T4","c_Viruses","VP",-0.320107056023066,-1.28042822409227,0.197594415028031,0.207887368963943,"LM_AP"
"144",1,29,1,"T1_T5","c_Viruses","VP",-0.332169613711138,-1.66084806855569,0.129458268492907,0.336177596541794,"LM_AP"
"145",1,29,1,"T1_T6","c_Viruses","VP",-0.299343313730821,-1.79605988238492,0.0931894238581393,0.392056746303148,"LM_AP"
"146",1,30,1,"T1_T2","c_Viruses","VP",-1.03438827519195,-2.06877655038391,0.491642073395264,0.52531202018156,"LM_AP"
"147",1,30,1,"T1_T3","c_Viruses","VP",-0.54854453539659,-1.64563360618977,0.215626660145086,0.480392515071841,"LM_AP"
"148",1,30,1,"T1_T4","c_Viruses","VP",-0.322461531734763,-1.28984612693905,0.1426005343857,0.338337450912517,"LM_AP"
"149",1,30,1,"T1_T5","c_Viruses","VP",-0.198468461753263,-0.992342308766316,0.0971745864736749,0.242925400826464,"LM_AP"
"150",1,30,1,"T1_T6","c_Viruses","VP",-0.16310671558167,-0.978640293490021,0.0699330096756554,0.253722774749619,"LM_AP"
"151",1,31,1,"T1_T2","c_Viruses","VP",-0.22185543077776,-0.443710861555521,0.683496192637259,0.0256635589864906,"LM_AP"
"152",1,31,1,"T1_T3","c_Viruses","VP",-0.449515676989942,-1.34854703096982,0.317171937401275,0.222967402015088,"LM_AP"
"153",1,31,1,"T1_T4","c_Viruses","VP",-0.300208222550913,-1.20083289020365,0.196252438015845,0.189626941099062,"LM_AP"
"154",1,31,1,"T1_T5","c_Viruses","VP",-0.285772777645062,-1.42886388822531,0.122357335405734,0.295577589275411,"LM_AP"
"155",1,31,1,"T1_T6","c_Viruses","VP",-0.13505518832823,-0.81033112996938,0.0949627977990676,0.112227031949965,"LM_AP"
"156",1,32,1,"T1_T2","c_Viruses","VP",0.130587320032769,0.261174640065538,0.360668479537335,0.0317336825982771,"LM_AP"
"157",1,32,1,"T1_T3","c_Viruses","VP",-0.327622107517403,-0.98286632255221,0.218594287254958,0.242940854124297,"LM_AP"
"158",1,32,1,"T1_T4","c_Viruses","VP",-0.311721705976366,-1.24688682390546,0.128843052602519,0.369222560156781,"LM_AP"
"159",1,32,1,"T1_T5","c_Viruses","VP",-0.164441966782233,-0.822209833911165,0.107939349076197,0.151488633342075,"LM_AP"
"160",1,32,1,"T1_T6","c_Viruses","VP",-0.0303590944904321,-0.182154566942593,0.0914667129651288,0.0068383518308336,"LM_AP"
"161",1,33,1,"T1_T2","c_Viruses","VP",1.09685884193762,2.19371768387524,0.574724418757895,0.476601074401694,"LM_AP"
"162",1,33,1,"T1_T3","c_Viruses","VP",0.307521537998932,0.922564613996795,0.336890354245164,0.106373165757441,"LM_AP"
"163",1,33,1,"T1_T4","c_Viruses","VP",0.169598488456953,0.678393953827813,0.183369156540373,0.0788031911663536,"LM_AP"
"164",1,33,1,"T1_T5","c_Viruses","VP",0.235842434664592,1.17921217332296,0.167436760481717,0.132408061963069,"LM_AP"
"165",1,33,1,"T1_T6","c_Viruses","VP",0.123764102724219,0.742584616345316,0.129120404581332,0.0543039275890868,"LM_AP"
"166",1,34,1,"T1_T2","c_Viruses","VP",0.438967224161101,0.877934448322202,0.871672567171386,0.0596211429376858,"LM_AP"
"167",1,34,1,"T1_T3","c_Viruses","VP",0.0773384748183119,0.232015424454936,0.365906402038666,0.00634147540971835,"LM_AP"
"168",1,34,1,"T1_T4","c_Viruses","VP",-0.198279156794096,-0.793116627176383,0.207606629053599,0.0835912677747535,"LM_AP"
"169",1,34,1,"T1_T5","c_Viruses","VP",-0.184943968189859,-0.924719840949295,0.153585260385922,0.100348778072184,"LM_AP"
"170",1,34,1,"T1_T6","c_Viruses","VP",-0.118085593991117,-0.708513563946704,0.113755782090226,0.0630987439586427,"LM_AP"
"171",1,35,1,"T1_T2","c_Viruses","VP",1.42044886649261,2.84089773298522,1.12842024469951,0.283739819141071,"LM_AP"
"172",1,35,1,"T1_T3","c_Viruses","VP",-0.110808944482788,-0.332426833448365,0.546258914798202,0.00584398463512183,"LM_AP"
"173",1,35,1,"T1_T4","c_Viruses","VP",0.0172463123819157,0.0689852495276629,0.290975663748857,0.000351177449300288,"LM_AP"
"174",1,35,1,"T1_T5","c_Viruses","VP",-0.0351967598771463,-0.175983799385732,0.181572068697207,0.00288210927894233,"LM_AP"
"175",1,35,1,"T1_T6","c_Viruses","VP",-0.0287488002985681,-0.172492801791408,0.124615565007286,0.00331537491027057,"LM_AP"
"176",1,36,1,"T1_T2","c_Viruses","VP",-0.969793757545041,-1.93958751509008,0.634773432865517,0.36849847610785,"LM_AP"
"177",1,36,1,"T1_T3","c_Viruses","VP",-0.225151060540418,-0.675453181621255,0.310203569800295,0.0699911984571341,"LM_AP"
"178",1,36,1,"T1_T4","c_Viruses","VP",0.156298428568123,0.625193714272494,0.223862922051877,0.0464808749957036,"LM_AP"
"179",1,36,1,"T1_T5","c_Viruses","VP",0.0876956024376318,0.438478012188159,0.148357032147623,0.0261744268799631,"LM_AP"
"180",1,36,1,"T1_T6","c_Viruses","VP",-0.0229360368916323,-0.137616221349794,0.10604518230047,0.00291519082193692,"LM_AP"
"181",1,37,1,"T1_T2","c_Viruses","VP",-0.33368735993198,-0.66737471986396,0.525753321697597,0.0914922114173953,"LM_AP"
"182",1,37,1,"T1_T3","c_Viruses","VP",0.384030894322078,1.15209268296623,0.309393443543918,0.180392337088216,"LM_AP"
"183",1,37,1,"T1_T4","c_Viruses","VP",0.0348602702592201,0.13944108103688,0.276630128129846,0.00158552615983023,"LM_AP"
"184",1,37,1,"T1_T5","c_Viruses","VP",-0.00361068867847809,-0.0180534433923904,0.174378376043026,3.29789751643927e-05,"LM_AP"
"185",1,37,1,"T1_T6","c_Viruses","VP",-0.0817751404040102,-0.490650842424061,0.121027824246713,0.0277417466302863,"LM_AP"
"186",1,38,1,"T1_T2","c_Viruses","VP",-0.217183812067137,-0.434367624134275,0.763707704070183,0.0198174394539614,"LM_AP"
"187",1,38,1,"T1_T3","c_Viruses","VP",-0.220233679943088,-0.660701039829265,0.302346407913952,0.0704577754398677,"LM_AP"
"188",1,38,1,"T1_T4","c_Viruses","VP",-0.0172894367946201,-0.0691577471784806,0.176309653155926,0.00096070948639473,"LM_AP"
"189",1,38,1,"T1_T5","c_Viruses","VP",-0.223289448993236,-1.11644724496618,0.123721640363373,0.20035454027607,"LM_AP"
"190",1,38,1,"T1_T6","c_Viruses","VP",-0.0395825260534227,-0.237495156320536,0.10100454835963,0.00950728371155824,"LM_AP"
"191",1,39,1,"T1_T2","c_Viruses","VP",-0.553834551783545,-1.10766910356709,0.44188657761364,0.281978469296985,"LM_AP"
"192",1,39,1,"T1_T3","c_Viruses","VP",-0.536856775463817,-1.61057032639145,0.173723241980275,0.577037956844618,"LM_AP"
"193",1,39,1,"T1_T4","c_Viruses","VP",0.222420473432961,0.889681893731844,0.251733313738945,0.0724139665446285,"LM_AP"
"194",1,39,1,"T1_T5","c_Viruses","VP",0.193287967489956,0.966439837449779,0.172947939072521,0.0876582973338782,"LM_AP"
"195",1,39,1,"T1_T6","c_Viruses","VP",0.194431119061801,1.1665867143708,0.12143437512225,0.138097666651024,"LM_AP"
"196",1,40,1,"T1_T2","c_Viruses","VP",0.706013161004833,1.41202632200967,0.948183826231811,0.121732693869078,"LM_AP"
"197",1,40,1,"T1_T3","c_Viruses","VP",0.107820120959643,0.323460362878929,0.39200720631649,0.0106916604523041,"LM_AP"
"198",1,40,1,"T1_T4","c_Viruses","VP",-0.250150414769909,-1.00060165907964,0.229160347604852,0.106471181644739,"LM_AP"
"199",1,40,1,"T1_T5","c_Viruses","VP",-0.254734186462413,-1.27367093231206,0.142508444540994,0.197291281689478,"LM_AP"
"200",1,40,1,"T1_T6","c_Viruses","VP",-0.169755925050012,-1.01853555030007,0.107659954007862,0.134490969450242,"LM_AP"
"201",1,41,1,"T1_T2","c_Viruses","VP",1.20331767691077,2.40663535382155,0.974075677893779,0.276158622827402,"LM_AP"
"202",1,41,1,"T1_T3","c_Viruses","VP",0.401937979362204,1.20581393808661,0.416890225949687,0.117226526798269,"LM_AP"
"203",1,41,1,"T1_T4","c_Viruses","VP",0.166365953220597,0.665463812882388,0.266373216638648,0.0375430130799878,"LM_AP"
"204",1,41,1,"T1_T5","c_Viruses","VP",0.139323727164449,0.696618635822247,0.167675270507035,0.0504307500005509,"LM_AP"
