"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"vi201102.082","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",3,1,1415181.23667377,1107642.74206351,307538.494610261,7658507.46268657,6029779.48794402,1048215.23939287,580512.735349677,5.41167962393781,3.60163934426229
"vi201102.040","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",3,2,1629083.15565032,1274978.56894927,354104.586701046,8823965.88486141,6782019.53288713,1334184.0385744,707762.313399878,5.41652269514685,3.60057061340941
"vi201102.083","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",3,2,1350703.62473348,1052450.53042455,298253.094308921,7258336.8869936,5513265.86767451,1166759.79355304,578311.225766051,5.37374502746732,3.52871621621622
"vi201102.041","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",3,3,1615778.25159915,1277368.92725672,338409.324342428,8500042.64392324,6590777.90737585,1197872.89386912,711391.842678271,5.26064924782264,3.77462686567164
"vi201102.084","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",3,3,1384477.6119403,1109295.67669479,275181.935245505,7383198.29424307,5749037.51995445,1069790.64289621,564370.131392402,5.33284051007208,4.03113553113553
"vi201102.049","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",6,1,1468656.71641791,1183480.65497754,285176.061440371,5283326.22601279,4225655.76980344,704275.961633907,353394.494575444,3.59738675958188,4.15
"vi201102.091","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",6,1,1466353.9445629,1161544.29800856,304809.646554335,7650575.69296375,6073903.10260381,1069226.27452484,507446.315835099,5.2174140638632,3.8107202680067
"vi201102.050","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",6,2,1538763.32622601,1234678.02144053,304085.304785478,5173816.63113006,4087330.71768529,703240.237064773,383245.676380005,3.3623212504157,4.06030150753769
"vi201102.092","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",6,2,1608614.07249467,1252676.29200934,355937.780485328,9179104.47761194,7094469.02384722,1359218.3614244,725417.092340316,5.70621918243996,3.51936872309899
"vi201102.051","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",6,3,1370405.11727079,1125544.47038845,244860.646882336,4377057.56929637,3456735.25741083,602688.947606465,317633.364279083,3.19398805078417,4.59667359667359
"vi201102.093","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",6,3,1383965.88486141,1081239.30067741,302726.584183996,7612707.8891258,5852823.6704206,1049650.57054465,710233.648160552,5.50064706969865,3.5716694772344
"vi201102.052","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",17,1,2120085.28784648,1778892.8275219,341192.460324584,6923411.51385927,5720181.78612105,789360.192076544,413869.535661684,3.26562877142167,5.21375186846039
"vi201102.094","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",17,1,1291855.01066098,958044.984200182,333810.026460799,8066609.80810235,6274196.2309168,1117076.46497946,675337.112206081,6.24420677361854,2.87003058103975
"vi201102.053","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",17,2,2095010.66098081,1786470.87278865,308539.788192159,6634797.44136461,5261128.43359184,895663.560044441,478005.447728324,3.16695163654128,5.7900826446281
"vi201102.095","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",17,2,1355820.89552239,1095989.25552958,259831.639992807,8979530.91684435,7120575.36621316,1198938.76159148,660016.789039716,6.62294772598603,4.21807465618861
"vi201102.054","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",17,3,2132878.46481876,1829930.1606336,302948.304185161,6578507.46268657,5358678.79208608,798260.233715145,421568.436885341,3.0843330134357,6.04040404040404
"vi201102.096","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",17,3,1364008.52878465,1077117.5133741,286891.015410543,8319914.71215352,6520163.70903818,1163868.95288891,635882.050226431,6.09960607765898,3.75444839857651
"vi201102.061","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",20,1,2904051.17270789,2527884.03734833,376167.135359558,9072921.108742,7196582.75388028,1252021.4918822,624316.862979527,3.12422907488987,6.72010869565217
"vi201102.108","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",20,1,1292366.73773987,1021015.71451335,271351.023226521,8400255.86353945,6655061.49074092,1170667.53866583,574526.834132694,6.49990100970105,3.76271186440678
"vi201102.062","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",20,2,2930149.25373134,2578510.8991932,351638.354538141,10382942.4307036,8387928.28928059,1279167.59189924,715846.549523801,3.5434858539993,7.3328488372093
"vi201102.109","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",20,2,1401876.3326226,1081943.92860446,319932.404018136,8797867.80383795,6978833.55495706,1193238.17432121,625796.07455969,6.27578025187078,3.38178913738019
"vi201102.063","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",20,3,2857995.73560768,2511990.17176533,346005.563842346,9270447.76119403,7343969.93239,1254923.93777727,671553.891026756,3.24368845120859,7.25997045790251
"vi201102.110","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",20,3,1369637.52665245,1069646.02361328,299991.503039175,8962643.92324094,7133984.77905714,1208706.45688758,619952.687296212,6.54380721090977,3.56558773424191
"vi201102.024","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"0.22",24,1,33262.2601279318,15908.0374524891,17354.2226754427,135942857.142857,113305676.526117,19024015.1038389,3613165.5129012,4087,0.916666666666667
"vi201102.064","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",24,1,3481279.31769723,3136729.79344937,344549.524247861,12242046.9083156,10017960.5193189,1528537.85374878,695548.535247921,3.5165368219903,9.10385756676558
"vi201102.111","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",24,1,1283155.65031983,975525.343074693,307630.307245136,8450405.11727079,6690951.34508472,1236141.95023015,523311.821955913,6.58564307078764,3.17109634551495
"vi201102.025","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"0.22",24,2,38379.5309168443,11194.0298507463,27185.5010660981,131547121.535181,109811254.707849,18305200.074131,3430666.75320135,3427.53333333333,0.411764705882353
"vi201102.099","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",24,2,3747633.26226013,3345480.63376289,402152.628497235,9817995.73560768,7764722.61844493,1391250.5195431,662022.597619643,2.619785621629,8.31893265565438
"vi201102.112","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",24,2,1270874.20042644,998507.514126764,272366.686299675,8518976.54584222,6769328.38841003,1157884.97315124,591763.184280943,6.70324139319509,3.66604127579737
"vi201102.026","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"0.22",24,3,-2558.63539445629,-639.658848614072,-1918.97654584222,138690831.556503,116996204.23487,18299380.6982246,3395246.62340865,-54205,0.333333333333333
"vi201102.100","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VP",24,3,3422686.56716418,3035405.41805081,387281.149113367,8690149.25373134,6747721.81001509,1292116.94234331,650310.501372942,2.53898482469911,7.8377308707124
"vi201102.113","Viruses",2020-08-04,2020-11-02,"NJ2020",1,1,"VPC",24,3,1297995.73560768,1009268.33772644,288727.397881235,8472409.38166311,6584177.63434651,1231674.06307925,656557.684237348,6.52730139956633,3.49557522123894
"vi201103.011","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"0.22",0,1,3070.36247334755,682.302771855011,2388.05970149254,12126140.7249467,10474606.2398062,1558654.70309356,92879.7820469297,3949.41666666667,0.285714285714286
"vi201103.027","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",0,1,917270.78891258,716976.611083268,200294.177829312,33924946.6950959,28626434.9081799,4623186.3746881,675325.412227916,36.9846582984658,3.5796178343949
"vi201104.009","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",0,1,826439.232409382,669378.382811219,157060.849598163,36726652.4520256,31173364.5580737,4822691.73612457,730596.157827349,44.4396284829721,4.26190476190476
"vi201103.013","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"0.22",0,2,3070.36247334755,682.302771855011,2388.05970149254,12777569.2963753,10998407.650657,1675072.56541792,104089.080300295,4161.58333333333,0.285714285714286
"vi201103.028","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",0,2,866098.081023454,711756.59677627,154341.484247184,34336886.9936034,28800481.3227673,4845783.17945,690622.491386115,39.6454948301329,4.61157024793388
"vi201104.010","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",0,2,768869.936034115,623307.18115387,145562.754880245,34173134.3283582,28994851.9299482,4534148.43891938,644133.959490632,44.4459234608985,4.28205128205128
"vi201103.014","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"0.22",0,3,6652.45202558635,0,6652.45202558635,11726993.6034115,9998794.39030925,1618093.74356522,110105.46953705,1762.80769230769,0
"vi201103.029","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",0,3,831556.503198294,692538.621528641,139017.881669653,34104051.1727079,28548892.8651788,4803637.80523084,751520.502298272,41.0123076923077,4.98165137614679
"vi201104.011","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",0,3,850746.268656716,701054.84308662,149691.425570097,34679744.1364606,29698297.5763226,4346000.07410672,635446.48603127,40.7639097744361,4.68333333333333
"vi201103.030","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",3,1,913432.835820896,751413.324439256,162019.511381639,31517270.7889126,26589803.1020738,4314705.87099351,612761.8158453,34.5042016806723,4.63779527559055
"vi201104.012","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",3,1,835394.456289979,662081.278044744,173313.178245234,34503198.2942431,29321667.1268454,4527221.02728102,654310.140116638,41.301684532925,3.82014388489209
"vi201103.031","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",3,2,904477.611940298,728429.783382102,176047.828558196,31376545.8422175,26307177.9052304,4426182.36540237,643185.571584695,34.6902404526167,4.13768115942029
"vi201104.013","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",3,2,839232.409381663,655923.101537526,183309.307844137,34217910.4477612,29019359.6027965,4472468.08873298,726082.756231735,40.7728658536585,3.57823129251701
"vi201103.032","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",3,3,840511.727078891,695112.126339903,145399.600738989,31700213.2196162,26584738.1655262,4444322.69704297,671152.357047025,37.7153729071537,4.78070175438596
"vi201104.014","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",3,3,814925.373134328,641722.579761742,173202.793372587,34182089.5522388,29036561.3023498,4481223.15736287,664305.092526085,41.9450549450549,3.70503597122302
"vi201103.042","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",6,1,892963.752665245,757479.597088449,135484.155576796,30375479.7441365,26179031.9415133,3625000.6495246,571447.153098566,34.0164756446991,5.59090909090909
"vi201104.032","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",6,1,809168.443496802,610007.789447279,199160.654049522,52338805.9701493,47516140.88376,4193895.19246631,628769.893922985,64.6822134387352,3.06289308176101
"vi201103.043","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",6,2,926226.012793177,794260.389132897,131965.62366028,28869722.8144989,24715680.068186,3550794.80690549,603247.93940744,31.1691988950276,6.01869158878505
"vi201104.033","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",6,2,825799.573560768,687957.45961284,137842.113947928,33781023.4541578,28832353.9417319,4241004.78859457,707664.723831291,40.9070487993803,4.99090909090909
"vi201103.044","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",6,3,950533.049040512,814742.613463296,135790.435577216,28705970.1492537,24729818.0217371,3425435.07719159,550717.050325005,30.199865410498,6
"vi201104.034","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",6,3,796375.26652452,629837.671480871,166537.59504365,36475266.5245203,31779169.5818356,4027009.23367907,669087.709005574,45.8016064257028,3.78195488721805
"vi201103.045","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",17.5,1,2119829.42430704,1977584.33823418,142245.086072859,68124307.0362473,63727801.6359638,3821616.73331092,574888.666972551,32.1366928183464,13.9026548672566
"vi201104.035","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",17.5,1,781023.454157782,625820.075446941,155203.378710841,32679530.9168443,27844757.8211592,4135199.85166484,699573.244020361,41.8419328419328,4.03225806451613
"vi201103.046","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",17.5,2,2347547.97441365,2222732.05096201,124815.923451639,49077825.1599147,44881532.9981343,3592137.08348377,604155.078296604,20.9059945504087,17.8080808080808
"vi201104.036","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",17.5,2,814285.714285714,588791.208791209,225494.505494505,46748187.6332623,41744562.8253746,4356052.59798801,647572.209899687,57.4100549882168,2.61111111111111
"vi201103.047","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",17.5,3,1942004.26439232,1823849.95963318,118154.304759145,56931556.5031983,52907803.430919,3426003.32253431,597749.749745012,29.3158761528327,15.436170212766
"vi201104.037","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",17.5,3,764392.324093817,645542.453735531,118849.870358286,30701705.7569296,26409655.2577013,3694344.56693859,597705.932289762,40.1648535564853,5.43157894736842
"vi201103.056","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",20.5,1,3269936.03411514,3099042.34122457,170893.692890573,100999573.560768,96187769.0338627,4203970.86837934,607833.658525507,30.887323943662,18.134328358209
"vi201104.052","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",20.5,1,693390.191897655,555961.505215237,137428.686682418,52926012.793177,46698229.7623202,5652169.53411228,575613.496744498,76.3293357933579,4.04545454545455
"vi201103.057","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",20.5,2,3228997.86780384,3078515.34473873,150482.523065108,56788912.5799574,52186869.1160025,3797065.56431916,804977.899635662,17.5871632329636,20.4576271186441
"vi201104.053","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",20.5,2,562899.786780384,467219.249071577,95680.537708807,45555863.5394456,39596620.2945753,5369269.30135867,589973.943511704,80.9306818181818,4.88311688311688
"vi201103.058","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",20.5,3,2834968.01705757,2687100.98019665,147867.036860916,81410660.9808102,77070553.6839264,3783943.75211053,556163.544773292,28.7166064981949,18.1724137931034
"vi201104.054","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",20.5,3,707462.686567164,584969.147196878,122493.539370286,37714925.3731343,32167721.0684035,4938287.77663235,608916.528098437,53.3101265822785,4.77551020408163
"vi201103.015","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"0.22",24,1,1535.18123667377,767.590618336887,767.590618336887,9906780.38379531,8238003.36593687,1581133.2946983,87643.7231601426,6453.16666666667,1
"vi201103.059","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",24,1,3894243.07036247,3720711.92436991,173531.145992561,135172707.889126,130205838.711568,4363203.5390543,603665.638503134,34.7109067017083,21.4411764705882
"vi201104.060","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",24,1,676759.061833689,549114.114228046,127644.947605642,73354797.4413646,67305748.7243747,5366010.29936315,683038.41762678,108.391304347826,4.30188679245283
"vi201103.016","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"0.22",24,2,1023.45415778252,409.381663113006,614.07249466951,9745074.62686567,8055300.26462107,1580364.51145179,109409.850792816,9521.75,0.666666666666667
"vi201103.060","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",24,2,3413219.61620469,3300976.22075401,112243.395450677,75239232.4093817,70447474.2448037,3982133.77130443,809624.393273495,22.0434782608696,29.4090909090909
"vi201104.047","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",24,2,624307.036247335,524709.415678694,99597.620568641,67628571.4285714,61550704.2929091,5449644.25613558,628222.879526741,108.325819672131,5.26829268292683
"vi201103.017","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"0.22",24,3,511.727078891258,0,511.727078891258,9171428.57142857,7500950.90911958,1562655.92228723,107821.740021762,17922.5,0
"vi201103.061","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VP",24,3,3469509.59488273,3349607.42505958,119902.169823153,111257142.857143,106580078.025446,4005277.50004901,671787.331647356,32.0671091445428,27.936170212766
"vi201104.048","Viruses",2020-08-06,2020-11-03,"NJ2020",2,1,"VPC",24,3,667803.837953092,584937.66828008,82866.1696730114,56076332.6226013,50083787.7905225,5285615.73979746,706929.092281335,83.9712643678161,7.05882352941176
"vi201105.008","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"0.22",0,1,-58848.6140724947,0,-58848.6140724947,194486993.603412,166095140.520506,23265334.156155,5126518.92675013,-3304.86956521739,0
"vi201105.029","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",0,1,2366481.87633262,1557742.438984,808739.437348624,14446567.1641791,12312954.4977983,1423249.90689246,710362.759488362,6.10465996323927,1.92613636363636
"vi201105.086","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",0,1,2509765.45842217,1509026.49382844,1000738.96459374,13713773.9872068,11685838.8626652,1380413.74184087,647521.382700763,5.46416556223876,1.50791220010209
"vi201105.009","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"0.22",0,2,-33262.2601279318,-6652.45202558636,-26609.8081023454,191385927.505331,161779827.168309,24235667.762132,5370432.57488958,-5753.84615384615,0.25
"vi201105.030","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",0,2,2581407.24946695,1538120.40264974,1043286.84681721,16999573.5607676,14625410.5776803,1580414.48096414,793748.502123154,6.58539002874418,1.47430249632893
"vi201105.087","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",0,2,2459104.47761194,1453803.76885824,1005300.7087537,12551130.0639659,10448565.4729431,1340939.08529572,761625.505727025,5.10394339818957,1.44613821138211
"vi201105.010","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"0.22",0,3,-12793.1769722814,-1827.59671032592,-10965.5802619555,191339872.06823,162212311.464463,23578969.0172407,5548591.58652684,-14956.4,0.166666666666667
"vi201105.031","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",0,3,2689381.66311301,1660818.3001222,1028563.36299081,18408869.9360341,12768789.5603847,4312972.85571248,1327107.51993689,6.84501950337742,1.61469712015889
"vi201105.088","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",0,3,2530234.54157783,1474309.89036818,1055924.65120964,13809466.9509595,11493075.6729185,1432577.4039016,883813.874139366,5.457781373243,1.39622641509434
"vi201105.032","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",3,1,2699104.47761194,1673597.98924018,1025506.48837176,16704307.0362473,14142467.4208355,1608420.52853105,953419.086880828,6.18883306474547,1.63197211155379
"vi201105.089","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",3,1,2543027.71855011,1529494.77487726,1013532.94367284,14434285.7142857,12243925.2197745,1305618.80686063,884741.687650577,5.67602374484355,1.50907258064516
"vi201105.033","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",3,2,2619275.0533049,1635706.37468037,983568.678624536,18819786.7803838,16282964.6064618,1589248.94824662,947573.225675406,7.18511282602325,1.66303219106957
"vi201105.090","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",3,2,2540980.81023454,1533068.63922675,1007912.17100779,14011087.4200426,11745337.2404593,1370139.4935179,895610.686065471,5.51404692377404,1.52103395843892
"vi201105.034","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",3,3,2543539.445629,1529391.81683575,1014147.62879325,18909339.0191898,16421014.8568413,1559444.35087948,928879.811468971,7.43426214666532,1.50805639476334
"vi201105.091","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",3,3,2504648.18763326,1477859.92388803,1026788.26374523,13149850.7462687,10936514.4694097,1271246.99633022,942089.280528748,5.25017877209112,1.43930348258706
"vi201105.052","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",6,1,2671727.07889126,1725373.49261223,946353.586279031,15432921.108742,13283217.9645909,1421151.0216618,728552.122489309,5.77638383451446,1.82318059299191
"vi201105.109","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",6,1,2349594.88272921,1435210.4482714,914384.434457811,15140980.8102345,13222137.4552241,1294949.07419546,623894.28081496,6.44408145486225,1.56959195081051
"vi201105.053","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",6,2,2597014.92537313,1638501.65788617,958513.267486961,17800682.3027719,15696641.9551614,1412211.84283663,691828.504773814,6.85428571428571,1.70941990420436
"vi201105.110","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",6,2,2479573.56076759,1533440.66837823,946132.892389365,13363752.6652452,11389584.1422238,1292982.65146405,681185.871557401,5.38953668352079,1.62074554294976
"vi201105.054","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",6,3,2948571.42857143,1923868.86218662,1024702.56638481,13568699.3603412,11277802.4247269,1449789.87039848,841107.065215733,4.60178757375911,1.87749003984064
"vi201105.111","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",6,3,2439147.12153518,1483831.53684338,955315.584691797,13474797.4413646,11412882.1281893,1349190.67433943,712724.638835828,5.52438896464911,1.55323702514714
"vi201105.055","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",9,1,2968528.78464819,1967281.84026453,1001246.94438366,16215863.5394456,13772685.431255,1556294.95616889,886883.152021721,5.46259265643855,1.96483180428135
"vi201105.112","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",9,1,2446311.30063966,1537506.14131302,908805.159326643,13165714.2857143,11118170.055159,1311151.0276749,736393.202880351,5.38186382177596,1.6917885264342
"vi201105.056","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",9,2,2941407.24946695,1943247.5374688,998159.711998153,14986695.0959488,12690338.605586,1487492.11164092,808864.378721884,5.09507654836465,1.94683026584867
"vi201105.113","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",9,2,1662345.41577825,1219427.9371428,442917.478635447,9688017.0575693,7871964.26919281,1131429.71339329,684623.074983201,5.82792057872864,2.75317185697809
"vi201105.057","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",9,3,2890234.54157783,1948254.85164974,941979.689928083,15119744.1364606,12856823.4289042,1478335.05420863,784585.653347725,5.23132082152974,2.068255687974
"vi201105.114","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",9,3,1560000,1115088.4086444,444911.591355599,8196332.62260128,6532833.46250116,1049130.57569296,614368.584407157,5.25405937346236,2.50631458094145
"vi201105.071","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",12,1,3288358.20895522,2417280.08004669,871078.12890853,11540980.8102345,9561724.01311756,1347161.48913529,632095.307981692,3.50964830376595,2.77504393673111
"vi201105.127","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",12,1,1616034.11513859,1163360.63236503,452673.482773567,8780213.2196162,7207758.58431059,1057036.3028607,515418.332444918,5.43318556048132,2.56997742663657
"vi201105.072","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",12,2,3311897.65458422,2297405.73820311,1014491.91638111,10875735.6076759,8945527.11894586,1269396.45624347,660812.032486575,3.28383807169345,2.26458752515091
"vi201105.128","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",12,2,1624221.74840085,1171544.6584093,452677.089991556,8451172.70788913,6802650.06488641,1110258.62152661,538264.021476102,5.20321361058601,2.58803611738149
"vi201105.073","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",12,3,3015095.94882729,2084038.40117758,931057.547649714,12616631.130064,10716514.3448005,1240736.12064081,659380.664622632,4.18448744059742,2.23835616438356
"vi201105.129","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",12,3,1648272.92110874,1202227.58318936,446045.337919384,7149850.74626866,5567560.54438551,1034538.28848673,547751.913396418,4.3377832971127,2.69530355097365
"vi201105.011","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"0.22",24,1,74200.4264392324,62232.6157232272,11967.8107160052,176898933.901919,147794006.618971,23736798.2124044,5368129.07054376,2384.06896551724,5.2
"vi201105.068","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",24,1,9286567.16417911,8797800.47132757,488766.692851532,24615351.8123667,22336031.3364787,1438077.73442816,841242.741459874,2.65064058410249,18
"vi201105.130","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",24,1,1516247.3347548,1085077.27055903,431170.064195771,7469168.4434968,5724009.23817316,1157791.70579724,587367.499526402,4.9260884238947,2.51658767772512
"vi201105.012","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"0.22",24,2,63965.8848614072,19851.4815087126,44114.4033526947,171699786.780384,143998887.846482,22750857.6735371,4950041.26036484,2684.24,0.45
"vi201105.069","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",24,2,9461833.68869936,8905405.37897817,556428.309721193,22398294.2430704,20176424.751248,1363664.334768,858205.157054312,2.36722552731206,16.0045871559633
"vi201105.131","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",24,2,1509594.88272921,1084558.35398786,425036.528741355,6237441.36460554,4687231.24754618,1045673.71016228,504536.406897084,4.13186440677966,2.55168269230769
"vi201105.013","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"0.22",24,3,12793.1769722814,6733.25103804287,6059.92593423859,166766737.739872,139472456.19555,22360354.3922552,4933927.15206722,13035.6,1.11111111111111
"vi201105.070","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VP",24,3,9248187.63326226,8744112.27585387,504075.357408389,21005117.2707889,18986335.8611888,1232339.94323506,786441.466365032,2.27126850186748,17.346835443038
"vi201105.132","Viruses",2020-08-18,2020-11-05,"NJ2020",3,1,"VPC",24,3,1472750.53304904,1048242.83517746,424507.697871576,6834115.13859275,5082724.22639204,1154357.68046091,597033.2317398,4.64037526059764,2.46931407942238
"vi201109.014","Viruses",2020-08-20,2020-11-09,"NJ2020",4,1,"0.22",0,1,10234.5415778252,1023.45415778252,9211.08742004264,59284861.4072495,47954017.7967691,10055684.4270235,1275159.1834568,5792.625,0.111111111111111
"vi201109.033","Viruses",2020-08-20,2020-11-09,"NJ2020",4,1,"VP",0,1,1549893.3901919,1274356.78749112,275536.602700782,16349040.5117271,12997010.4681578,2578103.63897719,773926.404592095,10.5484936029715,4.625
"vi201109.087","Viruses",2020-08-20,2020-11-09,"NJ2020",4,1,"VPC",0,1,3024307.03624733,2342593.25095562,681713.785291717,32128784.6481876,25695707.3637827,4942501.598142,1490575.68626295,10.6235194585448,3.43632958801498
"vi201109.015","Viruses",2020-08-20,2020-11-09,"NJ2020",4,1,"0.22",0,2,7675.90618336887,0,7675.90618336887,58194882.7292111,47279578.3194117,9570338.16528161,1344966.24451781,7581.5,0
